r_1,a_0,a_1,logReturn
1.64966733223000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.65132515290670e-03
2.81426934012000e-03,2.00000000000000e+00,-1.00000000000000e+00,-2.81989404829871e-03
3.87889101209000e-03,0.00000000000000e+00,1.00000000000000e+00,2.87193999651776e-03
2.69108218467000e-03,0.00000000000000e+00,1.00000000000000e+00,2.68696907429808e-03
5.51669069782000e-03,0.00000000000000e+00,1.00000000000000e+00,5.50152924596688e-03
2.23497782785000e-03,0.00000000000000e+00,1.00000000000000e+00,2.23248397988594e-03
-2.05783005392000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.05995029541589e-03
-3.64799694923000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.65466711687601e-03
-6.66866421041000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.67088875356431e-04
-6.16045945534000e-04,0.00000000000000e+00,1.00000000000000e+00,-6.16235779805925e-04
-4.56347412540000e-03,0.00000000000000e+00,1.00000000000000e+00,-4.57391856083384e-03
-3.69010230559000e-03,0.00000000000000e+00,1.00000000000000e+00,-3.69692752879082e-03
1.58721385827000e-04,2.00000000000000e+00,-1.00000000000000e+00,-1.15939322248309e-03
-2.75938638667000e-03,2.00000000000000e+00,-1.00000000000000e+00,2.75492859811692e-03
-4.43184072566000e-05,2.00000000000000e+00,-1.00000000000000e+00,4.15660772748421e-05
-1.80475949743000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.80309001228949e-03
-1.64842502358000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.64526933855613e-03
1.40502249509000e-03,2.00000000000000e+00,-1.00000000000000e+00,-1.40765759621635e-03
-1.76444291858000e-03,2.00000000000000e+00,-1.00000000000000e+00,1.76148277122957e-03
3.69068659376000e-04,2.00000000000000e+00,-1.00000000000000e+00,-3.70898068506362e-04
-2.38523708008000e-04,2.00000000000000e+00,-1.00000000000000e+00,2.38125267720233e-04
1.99893562830000e-04,2.00000000000000e+00,-1.00000000000000e+00,-2.00151873797195e-04
1.60303190879000e-04,0.00000000000000e+00,1.00000000000000e+00,-8.40249772850707e-04
-2.59692204234000e-03,0.00000000000000e+00,1.00000000000000e+00,-2.60080171739993e-03
-1.12791660019000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.12855342802900e-03
-1.48051370882000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.48161075229233e-03
8.32607679355000e-05,0.00000000000000e+00,1.00000000000000e+00,8.32573019501695e-05
-3.13583239829000e-04,0.00000000000000e+00,1.00000000000000e+00,-3.13632417334243e-04
1.97780636921000e-03,0.00000000000000e+00,1.00000000000000e+00,1.97585308524720e-03
2.23143841485000e-03,0.00000000000000e+00,1.00000000000000e+00,2.22895245364312e-03
-1.51298182660000e-03,0.00000000000000e+00,1.00000000000000e+00,-1.51412753937802e-03
3.74187220793000e-04,0.00000000000000e+00,1.00000000000000e+00,3.74117230214039e-04
