Date,Open,High,Low,Close,Volume,Adj Close
2009-10-06,491.700834,499.370846,491.700834,498.740868,5485000,249.121313
2009-10-05,487.650822,492.430856,483.340836,488.520833,4305100,244.0164
2009-10-02,483.740829,491.74084,482.600827,484.58082,5221000,242.048362
2009-10-01,493.000857,496.470852,487.000841,487.200838,5647400,243.357062
2009-09-30,500.000855,500.140844,487.240843,495.85086,6306800,247.677752
2009-09-29,499.530868,499.750867,493.010843,498.530855,4214000,249.016411
2009-09-28,494.840861,501.500874,493.300836,498.530855,3692300,249.016411
2009-09-25,494.290833,499.930861,492.000844,492.480848,4114400,245.99443
2009-09-24,500.470873,501.410847,493.000857,496.770862,5074000,248.137294
2009-09-23,500.780869,507.000884,497.710867,498.460861,5428600,248.981449
2009-09-22,500.920857,501.990864,497.81085,499.06085,6105100,249.281144
2009-09-21,487.740849,498.900859,486.220827,497.000847,4248600,248.252171
2009-09-18,496.770862,496.980845,491.230847,491.460832,6591500,245.484931
2009-09-17,490.57085,497.370851,487.150846,491.720837,8999700,245.614804
2009-09-16,479.800816,489.37084,478.480821,488.290847,5189900,243.901522
2009-09-15,475.08082,478.910833,472.710821,477.540816,4814000,238.531876
2009-09-14,470.510799,476.800808,470.050798,475.120826,3966100,237.32309
2009-09-11,470.400799,473.300824,467.630807,472.14082,3820000,235.834576
2009-09-10,466.650797,470.940811,462.000795,470.940811,5088100,235.23517
2009-09-09,459.060796,466.270807,458.800791,463.970802,4407100,231.753647
2009-09-08,464.290784,466.990812,455.840788,458.620797,5333300,229.081317
2009-09-04,457.570793,462.600785,455.78078,461.300792,3009500,230.419976
2009-09-03,455.820786,458.250793,455.000767,457.520771,3304600,228.531854
2009-09-02,455.820786,458.330773,452.590762,453.010788,3623100,226.279115
2009-09-01,459.680788,466.820805,454.42078,455.760778,5209100,227.652736
2009-08-31,459.790787,461.860807,458.000775,461.670797,3930400,230.604794
2009-08-28,469.260798,472.370806,463.380798,464.750785,3556400,232.143249
2009-08-27,468.580798,468.580798,460.730792,466.060794,4012600,232.797599
2009-08-26,472.760812,473.000814,466.700788,468.000811,3990400,233.766639
2009-08-25,469.130796,474.350829,468.720817,471.370823,4699400,235.449962
2009-08-24,467.3508,470.090803,464.420786,468.730803,4925100,234.13127
2009-08-21,465.540784,466.090813,462.650807,465.240805,7147600,232.388015
2009-08-20,452.000789,462.180789,451.230762,460.410779,8027600,229.975414
2009-08-19,439.990741,445.000761,438.560746,443.970759,4526800,221.763616
2009-08-18,445.100774,447.700758,442.320765,445.280768,4719800,222.417966
2009-08-17,451.500783,451.990773,443.120751,444.890761,5260000,222.223157
2009-08-14,462.780778,463.180802,456.890793,460.0008,3362700,229.770629
2009-08-13,462.1508,464.720796,458.910791,462.280803,4005200,230.909492
2009-08-12,455.410776,461.750777,454.920786,458.580792,4700200,229.061335
2009-08-11,453.670786,457.230777,452.380779,453.940776,3437800,226.743644
2009-08-10,455.140786,458.410784,453.790771,456.610785,3496900,228.077315
2009-08-07,455.670781,459.420783,454.990781,457.100775,5105100,228.322066
2009-08-06,454.300764,454.880781,448.530764,450.360782,4237600,224.955435
2009-08-05,456.000779,456.910795,447.880783,451.140765,4701400,225.345037
2009-08-04,449.370785,454.000784,448.430781,453.730763,4797400,226.638743
2009-08-03,448.740777,453.900771,447.640781,452.210772,5199900,225.879506
2009-07-31,449.980761,452.700762,442.430765,443.050757,5742200,221.304074
2009-07-30,442.610759,451.470763,442.610759,445.640755,6421000,222.59778
2009-07-29,437.230735,437.800766,431.890747,436.240739,3988800,217.902467
2009-07-28,441.00077,442.810755,436.10075,439.850752,5083900,219.705671
2009-07-27,446.040779,446.750768,437.610756,444.800764,5027500,222.178204
2009-07-24,435.810757,450.490784,435.000754,446.720779,7280900,223.137252
2009-07-23,428.680726,441.210753,425.500724,437.340765,6982400,218.451931
2009-07-22,428.000726,430.200748,423.500729,427.69073,5192700,213.631733
2009-07-21,430.940725,431.900733,425.720723,427.900743,5958600,213.736635
2009-07-20,429.880735,432.850754,426.250718,430.170728,6330600,214.870494
2009-07-17,433.000729,435.480758,426.700733,430.250739,13759500,214.910459
2009-07-16,436.680737,445.750755,434.100755,442.600773,13158100,221.079307
2009-07-15,429.660736,438.680763,428.490746,438.170739,7582200,218.866503
2009-07-14,423.710712,426.730722,420.870725,424.690722,5813200,212.133228
2009-07-13,416.170702,424.520714,415.180705,424.300715,8121600,211.938419
2009-07-10,409.580713,417.370711,408.700686,414.400722,5875000,206.993368
2009-07-09,406.120704,414.450714,405.800691,410.390715,6575700,204.990367
2009-07-08,400.000672,406.000688,398.060685,402.490687,6908100,201.044299
2009-07-07,408.240685,409.190706,395.980679,396.63069,6543000,198.117228
2009-07-06,406.500694,410.640703,401.660682,409.610702,4542100,204.60075
2009-07-02,415.410721,415.410721,406.81069,408.490703,5054000,204.04131
2009-07-01,424.200732,426.400723,418.150725,418.990716,4638900,209.286072
2009-06-30,424.000735,427.210726,418.220719,421.590731,5207100,210.584781
2009-06-29,426.000731,427.800729,422.240712,424.140724,4354800,211.858503
2009-06-26,413.680717,428.230741,413.110716,425.32073,6537800,212.447917
2009-06-25,407.000701,415.900711,406.510711,415.770709,6111700,207.677677
2009-06-24,408.740691,412.23072,406.560702,409.290689,4934000,204.440904
2009-06-23,406.650699,408.99071,402.550695,405.680706,5820800,202.637715
2009-06-22,416.950715,417.490727,401.890698,407.350702,8279600,203.471879
2009-06-19,418.210702,420.460716,414.580716,420.090712,8550100,209.83552
2009-06-18,415.680712,418.690706,413.000717,414.060707,6193400,206.82353
2009-06-17,416.190704,419.720707,411.560705,415.160703,7006200,207.372978
2009-06-16,419.310728,421.090724,415.420707,416.000725,6122100,207.79257
2009-06-15,421.500734,421.500734,414.000699,416.770722,7501700,208.177184
2009-06-12,426.860724,427.700746,421.21071,424.840727,5858600,212.208155
2009-06-11,431.770731,433.730751,428.37073,429.000739,5751800,214.286083
2009-06-10,436.230752,437.890763,426.670745,432.600736,6742900,216.084284
2009-06-09,438.580749,440.500764,431.760745,435.620746,6534100,217.59278
2009-06-08,439.500751,440.920759,434.120758,438.770759,6220500,219.166213
2009-06-05,445.070755,447.340771,439.460746,444.32076,7389100,221.938442
2009-06-04,435.300734,441.240742,434.500748,440.280765,7303300,219.920462
2009-06-03,426.000731,432.460747,424.000735,431.650745,7092000,215.609763
2009-06-02,426.250718,429.960746,423.400716,428.400749,5266800,213.986388
2009-06-01,418.730711,429.600728,418.530715,426.560745,6669600,213.067305
2009-05-29,412.110703,417.230723,410.700711,417.230723,5316100,208.406954
2009-05-28,408.680714,411.620714,404.610699,410.400701,5357500,204.995355
2009-05-27,405.6407,411.860715,404.810695,405.560689,6091200,202.577767
2009-05-26,391.950669,405.000706,390.000666,404.36068,6232200,201.978362
2009-05-22,396.660679,398.650688,392.000661,393.50068,3450000,196.553786
2009-05-21,396.300692,402.840689,393.840665,396.500688,5459900,198.052292
2009-05-20,402.090694,405.670689,395.000669,397.180688,4585000,198.391952
2009-05-19,396.100665,401.64068,393.000674,398.880673,5696100,199.241096
2009-05-18,394.730678,397.310691,385.400656,396.840673,6728500,198.222114
2009-05-15,391.100662,394.110686,389.09068,390.000666,6039900,194.805527
2009-05-14,388.800657,392.210674,384.690667,387.500664,5895900,193.556775
2009-05-13,394.090683,396.390689,388.350672,389.540665,5706800,194.575757
2009-05-12,410.010695,410.990705,395.110668,399.010676,7609900,199.306032
2009-05-11,402.800683,412.000704,401.200681,407.980711,5137700,203.786569
2009-05-08,402.850705,410.130711,395.000669,407.330699,7759100,203.461888
2009-05-07,404.100706,404.990689,392.500667,396.610688,6021900,198.107237
2009-05-06,406.790688,408.28069,401.000685,403.470698,5285400,201.533815
2009-05-05,399.9807,405.000706,397.250682,402.990694,4819500,201.294053
2009-05-04,398.170685,402.400691,394.790686,401.980695,6430000,200.789558
2009-05-01,395.030688,397.590667,391.550677,393.69066,4873500,196.648681
2009-04-30,395.76068,403.750705,394.800672,395.970693,8744000,197.787559
2009-04-29,385.970656,394.97068,385.830668,391.470666,7247000,195.539793
2009-04-28,383.750662,389.050675,381.540654,383.710657,5909100,191.663665
2009-04-27,384.340665,389.490673,382.750649,385.950654,4598200,192.782544
2009-04-24,386.050667,393.180668,380.500666,389.490673,6796100,194.550786
2009-04-23,387.51065,389.750678,381.110642,384.690667,5237500,192.15318
2009-04-22,381.750667,390.000666,379.010664,383.860662,7029800,191.738592
2009-04-21,376.170647,384.30066,376.100652,381.47066,7418400,190.544785
2009-04-20,386.15065,390.650677,375.890639,379.300657,8890900,189.460868
2009-04-17,386.020648,399.820678,384.810652,392.240663,21541900,195.924407
2009-04-16,381.500648,392.90066,381.020645,388.740679,20446400,194.176163
2009-04-15,367.100629,381.06065,364.160629,379.500653,9898300,189.560766
2009-04-14,376.940644,376.990635,365.60064,368.910644,6882800,184.271051
2009-04-13,371.330635,379.10066,370.300633,378.110634,6123000,188.86645
2009-04-09,369.500647,374.350645,366.250621,372.500625,6790400,186.064248
2009-04-08,363.500631,365.00062,356.210609,362.000612,5551000,180.819487
2009-04-07,362.600632,363.750619,355.31061,358.650603,7387700,179.146155
2009-04-06,367.000615,369.820629,361.400623,368.24063,6585100,183.936379
2009-04-03,364.500614,371.720641,358.000622,369.780624,7607900,184.705606
2009-04-02,363.310621,369.760621,360.32063,362.500618,9009500,181.06924
2009-04-01,343.780596,355.240616,340.61058,354.090598,6627100,176.868431
2009-03-31,348.930604,353.510611,346.180584,348.060593,7337900,173.85644
2009-03-30,342.550598,343.810585,336.050575,342.690586,6211300,171.174119
2009-03-27,350.000611,352.000606,345.470595,347.700606,6670400,173.676626
2009-03-26,353.13059,359.160626,348.500592,353.290612,12051500,176.468837
2009-03-25,350.400604,351.340609,336.250572,344.070589,8705000,171.863431
2009-03-24,346.500597,353.84061,344.000595,347.17058,7668500,173.411878
2009-03-23,333.56056,349.450613,333.030565,348.600605,8574900,174.126176
2009-03-20,330.300578,332.990559,326.340563,330.160559,9511200,164.915364
2009-03-19,331.680581,336.000584,327.38055,329.94056,8253100,164.805475
2009-03-18,334.810561,340.000574,328.050564,333.100559,10061900,166.383896
2009-03-17,320.180556,335.340587,319.090546,335.340587,9460300,167.50279
2009-03-16,325.990561,329.730577,318.59054,319.690535,9930500,159.685582
2009-03-13,326.100561,327.460561,319.030538,324.420548,7842000,162.048226
2009-03-12,317.540535,325.000565,313.650545,323.530565,10085800,161.603679
2009-03-11,310.100539,320.000562,305.710511,317.910539,11891500,158.796473
2009-03-10,298.250512,310.500532,294.250491,308.170538,13510700,153.931338
2009-03-09,299.980517,306.570536,289.450485,290.890496,12991000,145.299948
2009-03-06,307.220517,310.190536,294.250491,308.570531,14522500,154.131134
2009-03-05,316.480545,319.08056,302.640509,305.640517,13108600,152.667591
2009-03-04,323.160561,329.000555,315.380549,318.920538,15695300,159.300968
2009-03-03,330.070562,333.690562,322.350559,325.480569,13098400,162.577707
2009-03-02,333.330575,340.700577,326.000547,327.160551,11620300,163.416859
2009-02-27,332.950585,343.820601,331.110581,337.990593,10880500,168.82647
2009-02-26,345.960585,352.490596,337.160588,337.180591,11253200,168.421873
2009-02-25,342.150574,352.300616,338.920581,341.640582,12926300,170.649641
2009-02-24,331.020553,349.62059,330.890581,345.450592,12237400,172.552743
2009-02-23,347.000603,349.800614,329.550553,330.060576,10481200,164.865423
2009-02-20,338.050571,348.920587,335.000571,346.450605,12480700,173.05225
2009-02-19,357.470627,359.800621,341.410597,342.640595,10014700,171.149148
2009-02-18,347.240605,353.380609,340.520583,353.110618,12094100,176.37893
2009-02-17,346.510583,347.0906,339.690578,342.660597,11403300,171.15914
2009-02-13,362.190622,362.990608,355.230599,357.680609,8324300,178.661643
2009-02-12,353.16061,363.620617,351.480597,363.050616,11142200,181.343964
2009-02-11,358.950613,365.00062,353.000619,358.040627,10502300,178.841472
2009-02-10,375.980636,377.500658,357.890622,358.510614,14260600,179.076231
2009-02-09,371.280643,381.000642,367.300625,378.770662,9991800,189.196135
2009-02-06,356.460597,373.810633,355.440612,371.280643,14128800,185.454867
2009-02-05,340.91059,355.380604,337.000566,353.720594,14583200,176.683613
2009-02-04,340.070568,354.440599,339.170569,343.000582,13685800,171.328962
2009-02-03,342.5706,343.000582,333.830581,340.450589,13162100,170.055239
2009-02-02,334.290582,345.000577,332.000563,340.570575,10452800,170.115172
2009-01-30,344.690581,348.800602,336.000584,338.530574,9378900,169.096191
2009-01-29,344.540576,345.050599,340.110574,343.320595,14622100,171.488809
2009-01-28,337.980576,352.330605,336.31058,348.670599,15440300,174.161139
2009-01-27,326.450562,333.870587,324.270543,331.480554,9891400,165.574702
2009-01-26,324.85056,328.000573,320.560546,323.87055,9255900,161.773501
2009-01-23,309.270534,331.960558,304.220509,324.700555,21545900,162.188089
2009-01-22,298.040499,309.350545,295.150521,306.500511,16595900,153.097158
2009-01-21,288.350489,303.500534,288.350489,303.080507,9885800,151.388865
2009-01-20,299.140525,299.500513,282.750497,282.750497,10134100,141.234014
2009-01-16,305.020525,308.250518,295.700519,299.670521,10487900,149.685575
2009-01-15,297.570512,303.580514,286.790492,298.99052,11913400,149.345914
2009-01-14,310.000525,313.80055,297.750506,300.970513,10976700,150.334921
2009-01-13,311.770535,320.600551,310.390532,314.320528,8898100,157.003261
2009-01-12,316.310537,318.950558,310.230541,312.690537,6633300,156.18908
2009-01-09,327.500567,327.500567,313.400526,315.070553,8713400,157.377899
2009-01-08,318.280544,325.190545,317.340539,325.190545,7228300,162.43284
2009-01-07,328.320555,330.910553,318.750561,322.010543,9022600,160.844427
2009-01-06,332.980573,340.800591,326.390554,334.060566,12898500,166.86342
2009-01-05,321.000544,331.240583,315.000528,328.050564,9814500,163.861421
2009-01-02,308.60052,321.820563,305.500529,321.320557,7248000,160.499779
2008-12-31,304.200536,311.000538,302.61052,307.650529,5795100,153.671593
2008-12-30,300.800505,306.810538,298.710513,303.110527,7715700,151.40386
2008-12-29,300.220518,301.380522,291.580513,297.420507,7431500,148.561692
2008-12-26,304.070534,305.260527,298.31052,300.360507,3932800,150.030223
2008-12-24,301.480505,306.34052,298.380514,302.950505,3857300,151.323929
2008-12-23,300.430501,303.310523,296.670513,298.020496,7583600,148.861387
2008-12-22,308.560514,309.500519,290.630491,297.110511,7864500,148.406849
2008-12-19,310.990522,317.790554,309.000543,310.170533,11267200,154.930336
2008-12-18,316.700544,320.350563,309.110543,310.280533,9562600,154.985281
2008-12-17,318.640562,322.130559,312.420547,315.24053,11622700,157.462802
2008-12-16,314.520525,329.500562,311.270529,325.280572,14172100,162.477808
2008-12-15,314.010532,318.490557,305.110522,310.670539,13526200,155.18009
2008-12-12,295.710505,316.470528,294.000503,315.760539,11487000,157.722547
2008-12-11,304.170517,312.880548,297.800497,300.220518,12404600,149.960299
2008-12-10,309.240545,314.900545,304.510533,308.820519,10513100,154.256003
2008-12-09,297.690497,318.000536,297.010497,305.970516,13831300,152.832425
2008-12-08,289.990496,309.440541,282.000472,302.110514,16349500,150.904353
2008-12-05,271.020455,284.240499,264.020457,283.990481,13091200,141.853387
2008-12-04,276.530481,283.490474,268.770472,274.340476,9809700,137.033205
2008-12-03,269.850465,281.360477,265.340452,279.430476,11853800,139.575662
2008-12-02,269.730449,277.780482,262.580446,275.110473,11723000,137.417819
2008-12-01,286.680493,287.380495,265.980447,265.990464,11465100,132.862369
2008-11-28,290.5805,296.450513,288.280495,292.960516,5150200,146.333924
2008-11-26,280.280484,295.460517,276.200483,292.090505,12760800,145.899353
2008-11-25,268.680475,286.66049,267.320444,282.050494,21623100,140.884362
2008-11-24,269.260462,269.950448,249.010431,257.440455,20184700,128.591636
2008-11-21,262.510452,269.370462,247.30043,262.430441,20565700,131.084136
2008-11-20,274.890474,282.940476,259.040457,259.560435,19632000,129.650567
2008-11-19,295.390492,300.19053,278.580468,280.18047,15727800,139.950285
2008-11-18,301.570502,303.730519,285.350481,297.420507,16754600,148.561692
2008-11-17,303.000527,310.160547,297.950502,300.120505,15144000,149.910342
2008-11-14,303.250515,324.990548,302.560529,310.020528,19105500,154.855409
2008-11-13,291.770492,313.000533,280.000476,312.080531,26568500,155.884381
2008-11-12,302.050506,312.490541,287.760486,291.000495,20177500,145.354893
2008-11-11,308.690516,316.300551,300.520528,311.460539,20369100,155.574695
2008-11-10,328.000573,329.440554,309.47053,318.78055,16220700,159.231044
2008-11-07,333.120562,341.150592,325.330564,331.140569,9397600,165.40488
2008-11-06,339.970585,344.420591,325.810568,331.22058,17213800,165.444845
2008-11-05,362.150617,368.880625,341.310583,342.240602,13944900,170.949352
2008-11-04,353.440617,372.360636,345.500584,366.940638,14754700,183.287032
2008-11-03,357.580626,362.990608,341.430599,346.49058,11953600,173.072218
2008-10-31,356.160618,371.960643,354.270622,359.360622,14902200,179.50081
2008-10-30,368.460629,372.000649,358.370626,359.690621,16037600,179.665645
2008-10-29,365.79062,371.000636,352.37061,358.000622,19586300,178.821489
2008-10-28,339.050583,369.310637,328.510565,368.750622,16271500,184.19112
2008-10-27,334.810561,343.000582,325.600554,329.490576,12447800,164.580707
2008-10-24,326.470565,350.470598,324.74056,339.290585,14773100,169.475817
2008-10-23,353.6506,358.000622,337.990593,352.320619,13006300,175.984325
2008-10-22,356.990623,369.690627,344.000595,355.670597,13169100,177.657641
2008-10-21,372.390625,383.780651,362.000612,362.750637,11607200,181.194124
2008-10-20,379.750641,380.980639,359.590607,379.32066,13557400,189.470859
2008-10-17,378.960641,386.000676,363.550623,372.54063,28605100,186.084231
2008-10-16,332.760574,356.500603,309.440541,353.020591,32601000,176.333961
2008-10-15,354.650612,359.000604,338.830584,339.170569,13493100,169.415869
2008-10-14,393.530669,394.500662,357.000609,362.710632,15627800,181.174142
2008-10-13,355.790614,381.950663,345.750602,381.020645,17877700,190.320002
2008-10-10,313.160524,341.8906,310.300535,332.000563,21274900,165.834447
2008-10-09,344.520604,348.570586,321.670558,328.980553,16210400,164.32595
2008-10-08,330.160559,358.990618,326.110547,338.110579,23741400,168.886403
2008-10-07,373.33063,374.980654,345.370581,346.010607,22191600,172.832471
2008-10-06,373.980641,375.990653,357.1606,371.210649,22525200,185.419905
2008-10-03,397.350696,412.50071,383.070662,386.910661,16045600,193.262068
2008-10-02,409.790695,409.980706,386.000676,390.490656,12014500,195.050278
2008-10-01,411.150696,416.980704,403.100693,411.720696,12516200,205.654694
2008-09-30,395.980679,425.080729,392.320674,400.520681,6195600,200.06028
2008-09-29,419.510725,423.510715,380.710649,381.000642,21606400,190.310011
2008-09-26,428.000726,437.160741,421.030716,431.040739,10624500,215.305064
2008-09-25,438.840754,450.000764,435.980734,439.600765,10078100,219.580801
2008-09-24,430.340736,445.000761,430.110751,435.110754,8515700,217.338039
2008-09-23,433.250747,440.790757,425.720723,429.270729,10447400,214.420944
2008-09-22,454.130787,454.130787,429.000739,430.14074,8847600,214.855514
2008-09-19,461.000782,462.070789,443.280773,449.150756,20086900,224.351027
2008-09-18,422.640735,439.180738,410.500715,439.080755,17243100,219.321057
2008-09-17,438.480766,439.140764,413.440715,414.490719,18322100,207.038321
2008-09-16,425.960725,449.280758,425.490738,442.930771,14033700,221.244141
2008-09-15,424.000735,441.970764,423.710712,433.860753,13183900,216.713663
2008-09-12,430.210734,441.990767,429.000739,437.660747,12101100,218.611762
2008-09-11,408.350715,435.090751,406.380709,433.750754,12991200,216.658718
2008-09-10,424.470723,424.480739,409.680696,414.16072,12500200,206.873487
2008-09-09,423.17073,432.380737,415.000712,418.660717,14513300,209.121237
2008-09-08,452.020761,452.940763,417.550705,419.950723,18103300,209.765596
2008-09-05,445.49075,452.46079,440.080768,444.250766,9102500,221.90348
2008-09-04,460.0008,463.240779,449.400774,450.260768,9733200,224.905479
2008-09-03,468.730803,474.29082,459.580774,464.4108,8661500,231.973427
2008-09-02,476.770819,482.180832,461.420778,465.250791,12268700,232.393003
2008-08-29,469.750818,471.010805,462.330794,463.290802,7725100,231.413987
2008-08-28,472.490822,476.450807,470.330805,473.780797,6082000,236.653745
2008-08-27,473.730806,474.830802,464.840812,468.580798,8807000,234.056343
2008-08-26,483.460821,483.460821,470.59081,474.160818,6641100,236.843566
2008-08-25,486.110828,497.000847,481.500832,483.010837,4043600,241.264154
2008-08-22,491.500838,494.880836,489.48084,490.590852,4611500,245.050376
2008-08-21,482.92084,489.900836,479.270821,486.530823,7054500,243.022389
2008-08-20,494.720845,496.690851,482.570839,485.000846,7993900,242.258165
2008-08-19,490.430831,498.280867,486.630837,490.500856,6115700,245.005422
2008-08-18,509.84087,510.000861,495.510845,498.300839,6692700,248.901518
2008-08-15,506.990867,510.660889,505.500865,510.150866,7117800,254.820613
2008-08-14,497.70085,507.610859,496.290858,505.490879,5859000,252.492946
2008-08-13,501.600857,503.540875,493.880854,500.030844,7278100,249.765656
2008-08-12,502.00085,506.130873,498.00086,502.610856,5532000,251.054374
2008-08-11,492.470831,508.880863,491.780845,500.840846,8510300,250.170253
2008-08-08,480.150817,495.750846,475.690826,495.010838,7506500,247.258161
2008-08-07,482.000838,484.000833,476.410832,479.120816,5568300,239.321087
2008-08-06,478.370821,489.770833,472.510825,486.340844,6776800,242.927494
2008-08-05,467.590802,480.080823,466.330815,479.850838,7195800,239.685733
2008-08-04,468.120797,473.0108,461.900782,463.000808,4992500,231.269135
2008-08-01,472.510825,473.220813,462.500802,467.860792,6038300,233.696699
2008-07-31,474.560811,480.890826,471.440817,473.750809,5751600,236.638766
2008-07-30,485.500822,486.020831,472.810804,482.700841,7007400,241.109311
2008-07-29,479.30081,487.260846,478.000817,483.11082,5626600,241.314096
2008-07-28,492.090841,492.090841,475.130812,477.120821,6343600,238.322088
2008-07-25,486.490849,493.130859,481.500832,491.980841,6390700,245.744676
2008-07-24,496.700837,496.870845,475.620801,475.620801,7108200,237.572828
2008-07-23,481.610831,497.230863,478.100831,489.220835,9824800,244.366052
2008-07-22,466.720791,480.250831,465.600793,477.110804,9418000,238.317085
2008-07-21,480.88084,484.09083,465.700806,468.800797,11847200,234.166232
2008-07-18,498.350862,498.98087,478.190828,481.320838,22669300,240.419999
2008-07-17,534.160947,537.050894,524.500895,533.44091,17640500,266.454001
2008-07-16,514.040857,536.500926,510.600881,535.600896,9519800,267.532915
2008-07-15,516.280915,527.500933,501.100851,516.090874,12187400,257.787649
2008-07-14,539.000928,540.060918,515.45091,521.620872,8882700,260.549886
2008-07-11,536.500926,539.500904,519.430867,533.800898,10000000,266.633815
2008-07-10,545.000944,549.500971,530.72091,540.570941,8695800,270.015455
2008-07-09,550.760927,555.680981,540.730902,541.550921,8339100,270.504955
2008-07-08,545.990909,555.19093,540.000941,554.530932,9901700,276.988478
2008-07-07,542.300915,549.000934,535.600896,543.910934,8542200,271.683783
2008-07-03,530.880931,539.230913,527.500933,537.000902,4818900,268.232219
2008-07-02,536.510912,540.3809,526.060922,527.040902,8477600,263.257194
2008-07-01,519.580902,536.720926,517.00089,534.730947,9956900,267.098375
2008-06-30,532.470917,538.000915,523.060883,526.420909,7558700,262.947507
2008-06-27,527.680927,530.000935,515.090861,528.070934,10935700,263.771695
2008-06-26,544.100914,544.930919,528.260914,528.820928,11361400,264.146318
2008-06-25,544.970924,557.800961,543.670963,551.00096,8275200,275.225255
2008-06-24,545.140932,551.190939,535.100921,542.300915,9380100,270.879578
2008-06-23,545.360931,553.15096,542.020939,545.210957,7298900,272.333145
2008-06-20,556.980942,556.980942,544.510954,546.430908,12010900,272.942511
2008-06-19,555.350951,563.780944,550.810919,560.20098,11408700,279.820669
2008-06-18,564.510966,568.99096,559.160962,562.380938,6787600,280.90956
2008-06-17,576.350976,578.070964,568.380954,569.460978,6951700,284.446043
2008-06-16,566.500945,579.100996,566.500945,572.810957,7112000,286.119359
2008-06-13,561.490956,575.700965,561.340981,571.510995,12415000,285.470027
2008-06-12,548.760963,558.000927,546.880953,552.950933,11024200,276.199267
2008-06-11,556.240934,557.34093,544.460963,545.20091,7654300,272.328127
2008-06-10,549.560949,558.820946,546.780909,554.170945,7342200,276.808664
2008-06-09,568.060972,570.000959,545.400937,557.870986,10616100,278.656836
2008-06-06,579.751008,580.721001,567.000982,567.000982,9504400,283.217274
2008-06-05,577.080999,588.041012,576.210988,586.300991,7862700,292.857638
2008-06-04,565.330985,578.001001,564.550972,572.220984,6751500,285.824667
2008-06-03,576.501012,580.501002,560.610959,567.300992,8642800,283.367129
2008-06-02,582.501028,583.890986,571.270962,575.000962,7375800,287.213268
2008-05-30,583.471021,589.921022,581.300988,585.801015,6474500,292.6079
2008-05-29,574.79101,585.881026,573.200963,583.001004,9726200,291.209293
2008-05-28,567.940956,571.490962,561.100949,568.240966,8131100,283.836646
2008-05-27,544.960938,562.600937,543.850957,560.900983,7759900,280.170321
2008-05-23,546.960964,553.000924,537.810935,544.620923,8896100,272.038423
2008-05-22,551.95092,554.21095,540.250898,549.460966,10190600,274.456027
2008-05-21,578.52101,581.411018,547.890952,549.990961,12984600,274.72076
2008-05-20,574.630989,582.480995,572.911001,578.601021,6652000,289.011499
2008-05-19,578.550968,588.881003,573.521007,577.520997,11251000,288.472026
2008-05-16,581.43099,584.680986,578.320983,580.07099,8580100,289.745749
2008-05-15,579.001013,582.951012,575.610968,581.000978,8717800,290.210279
2008-05-14,586.491032,591.191025,575.250981,576.300985,8784300,287.86263
2008-05-13,586.231027,587.951015,578.550968,583.001004,10365600,291.209293
2008-05-12,574.751005,586.751037,568.910949,584.940991,9764200,292.178317
2008-05-09,579.001013,585.001029,571.300982,573.200963,9003300,286.314168
2008-05-08,586.201008,589.30103,578.911017,583.01099,10284100,291.214281
2008-05-07,590.271023,599.491015,576.430987,579.001013,13275500,289.211295
2008-05-06,591.000984,592.000997,583.001004,586.36103,9293200,292.887627
2008-05-05,598.861037,599.001026,587.130996,594.900991,12609000,297.153342
2008-05-02,598.491003,602.451049,579.301023,581.291002,14049900,290.355146
2008-05-01,578.310997,594.931011,576.970968,593.081021,13255000,296.244266
2008-04-30,562.210992,584.86098,558.470945,574.290973,15865200,286.858628
2008-04-29,550.830952,563.400984,550.010933,558.470945,8724400,278.956516
2008-04-28,545.88094,556.810935,539.000928,552.120928,8047200,275.784679
2008-04-25,549.020967,553.000924,542.730927,544.060908,8359900,271.758696
2008-04-24,551.290922,554.490927,540.020913,543.040923,8301100,271.249213
2008-04-23,557.94095,559.310936,540.950901,546.490946,9879800,272.972501
2008-04-22,537.570903,560.830958,537.560917,555.00095,15936400,277.223252
2008-04-21,539.390935,542.590939,530.290897,537.790902,14935000,268.626824
2008-04-18,535.21089,547.700911,524.770885,539.410907,36607800,269.436017
2008-04-17,455.630775,459.370792,446.520752,449.540763,26806000,224.545835
2008-04-16,444.400771,458.280782,441.00077,455.030786,15318500,227.288105
2008-04-15,458.130777,459.720793,443.720771,446.840765,9189400,223.197185
2008-04-14,457.160783,457.450777,450.150769,451.660774,7713900,225.604782
2008-04-11,464.070785,467.260803,455.010783,457.450777,8370600,228.496891
2008-04-10,464.960798,473.860808,461.85079,469.080804,10182700,234.306096
2008-04-09,469.130796,472.000801,457.540774,464.190801,12141400,231.863537
2008-04-08,473.04082,474.140815,462.010781,467.810801,9127900,233.671729
2008-04-07,477.030824,485.440844,473.530809,476.820811,11931400,238.172233
2008-04-04,457.010778,477.83081,456.200776,471.090816,11838500,235.310098
2008-04-03,461.730805,463.290802,448.130771,455.120783,13607500,227.333058
2008-04-02,469.900793,475.740818,460.390776,465.700806,12042800,232.617785
2008-04-01,447.740764,466.500792,446.870753,465.710792,12231700,232.622773
2008-03-31,435.640749,442.690769,432.010733,440.470745,8926000,220.015357
2008-03-28,447.460757,453.570772,434.310738,438.080743,8785100,218.82155
2008-03-27,446.000773,448.610774,440.490747,444.080758,11708000,221.818561
2008-03-26,452.590762,462.870806,449.290775,458.190785,10490500,228.866526
